ID,LIMIT_BAL,SEX_Male,MARRIAGE,AGE,DEFAULT_JULY,ED_Graduate School,ED_High School,ED_Others,ED_University,ED_Unknown,AVG_BILL_AMOUNT,AVG_PAY_STATUS,AVG_PAY_AMOUNT
26508,360000.0,1,1,47,0,0,0,0,1,0,1705.6666666666667,-0.8333333333333334,387.5
13060,260000.0,0,1,35,0,0,0,0,1,0,7771.0,-2.0,11400.833333333334
28579,50000.0,0,1,46,0,0,0,0,1,0,31618.333333333332,0.0,1122.6666666666667
21952,150000.0,0,1,34,0,1,0,0,0,0,122570.16666666667,0.0,13365.0
26609,190000.0,0,1,43,1,0,0,0,1,0,172043.0,0.5,5363.333333333333
4325,130000.0,0,1,29,0,0,0,0,1,0,89260.66666666667,1.8333333333333333,3883.3333333333335
2104,150000.0,1,2,27,0,0,1,0,0,0,80543.33333333333,0.0,2980.1666666666665
28189,140000.0,1,2,27,0,0,0,0,1,0,77156.83333333333,0.0,5775.5
1223,100000.0,1,2,30,1,0,1,0,0,0,46736.5,0.0,2030.5
20515,80000.0,0,1,50,1,0,1,0,0,0,72689.33333333333,0.8333333333333334,3011.0
458,50000.0,1,1,35,0,0,0,0,1,0,24336.0,0.0,2366.6666666666665
13427,130000.0,1,2,27,0,0,0,0,1,0,25615.5,-1.0,475.0
11490,280000.0,0,1,48,0,0,0,0,1,0,16923.333333333332,-2.0,18325.0
2266,200000.0,0,1,32,0,0,0,0,1,0,479.8333333333333,-2.0,978.3333333333334
10382,150000.0,0,2,23,0,0,0,1,0,0,26429.5,0.0,1826.8333333333333
26833,240000.0,0,2,29,0,1,0,0,0,0,1510.5,-0.5,781.5
18307,50000.0,0,2,26,0,1,0,0,0,0,666.6666666666666,-2.0,116.83333333333333
7353,280000.0,0,1,44,0,1,0,0,0,0,196119.5,0.0,5861.666666666667
20444,360000.0,1,1,43,0,1,0,0,0,0,14495.5,-0.5,11428.666666666666
3109,100000.0,0,2,26,0,1,0,0,0,0,96791.66666666667,1.8333333333333333,3233.3333333333335
12645,420000.0,1,2,31,0,1,0,0,0,0,1901.1666666666667,-2.0,1696.6666666666667
9789,90000.0,0,2,23,1,0,0,0,1,0,19564.666666666668,2.0,1071.6666666666667
2345,120000.0,0,1,27,0,0,1,0,0,0,470.0,0.0,465.0
16291,380000.0,0,2,31,0,0,1,0,0,0,10920.0,-1.0,13329.5
6296,180000.0,0,2,23,1,0,0,0,1,0,179272.83333333334,0.3333333333333333,6623.0
5576,420000.0,0,2,30,0,1,0,0,0,0,15114.833333333334,-0.3333333333333333,4125.833333333333
11866,50000.0,1,2,52,1,0,1,0,0,0,17019.0,-0.6666666666666666,392.8333333333333
15317,330000.0,1,1,52,0,0,0,0,1,0,108031.5,0.0,4750.0
13776,100000.0,0,1,40,0,0,0,0,1,0,75829.33333333333,0.0,3148.6666666666665
7811,150000.0,1,1,39,0,0,0,0,1,0,1344.8333333333333,-1.1666666666666667,1414.5
18087,100000.0,1,2,32,0,0,0,0,1,0,73786.16666666667,0.0,2433.1666666666665
11715,160000.0,0,1,41,0,0,0,0,1,0,100803.5,0.5,4181.666666666667
26371,230000.0,0,2,24,0,1,0,0,0,0,55910.333333333336,0.0,7051.833333333333
10871,80000.0,0,2,25,0,1,0,0,0,0,2059.5,-0.6666666666666666,2182.6666666666665
28928,280000.0,1,1,37,0,1,0,0,0,0,25743.0,-0.16666666666666666,9194.666666666666
2470,20000.0,1,1,52,1,0,1,0,0,0,13507.166666666666,0.16666666666666666,266.1666666666667
27454,80000.0,0,2,31,1,0,0,0,1,0,9014.833333333334,-0.3333333333333333,2913.1666666666665
15301,30000.0,1,2,30,0,0,1,0,0,0,6422.166666666667,1.8333333333333333,916.6666666666666
18086,210000.0,0,1,42,0,0,0,0,1,0,897.6666666666666,-1.1666666666666667,641.3333333333334
24829,300000.0,0,1,40,1,0,1,0,0,0,0.0,-2.0,0.0
10507,500000.0,0,2,26,0,1,0,0,0,0,42662.5,0.0,33344.666666666664
15408,160000.0,1,1,40,0,0,0,0,1,0,99731.66666666667,0.0,3735.0
9702,140000.0,0,1,39,0,0,1,0,0,0,67727.83333333333,0.0,5401.166666666667
3555,140000.0,0,1,37,0,0,0,0,1,0,432.8333333333333,-1.0,776.0
25984,150000.0,0,2,26,0,0,0,0,1,0,45200.833333333336,0.0,19592.166666666668
20453,160000.0,1,1,33,1,0,0,0,1,0,85057.5,0.6666666666666666,3333.3333333333335
10399,60000.0,0,1,40,1,0,1,0,0,0,24532.5,-0.16666666666666666,15955.0
14621,500000.0,1,2,30,0,1,0,0,0,0,274554.8333333333,0.0,10645.166666666666
22789,210000.0,0,1,34,1,1,0,0,0,0,597.3333333333334,-1.0,597.3333333333334
18645,200000.0,0,1,49,1,0,1,0,0,0,45605.666666666664,1.1666666666666667,10954.166666666666
12573,200000.0,1,2,32,1,1,0,0,0,0,4772.666666666667,-0.5,3773.6666666666665
4494,130000.0,1,2,54,0,1,0,0,0,0,6835.5,-0.3333333333333333,2290.6666666666665
2716,80000.0,1,1,45,0,0,1,0,0,0,27292.666666666668,0.0,2392.5
29503,20000.0,1,2,26,0,0,0,0,1,0,18135.0,2.0,1033.3333333333333
4466,200000.0,0,2,59,0,1,0,0,0,0,121309.33333333333,0.0,20117.833333333332
10338,50000.0,1,1,23,0,0,1,0,0,0,4577.166666666667,-1.0,344.3333333333333
8653,50000.0,1,2,41,0,0,1,0,0,0,30846.0,-0.3333333333333333,4300.0
18078,280000.0,0,2,47,1,0,1,0,0,0,1486.6666666666667,0.5,1917.3333333333333
23180,110000.0,1,1,36,1,1,0,0,0,0,38657.833333333336,0.3333333333333333,1605.8333333333333
5985,30000.0,1,1,49,0,0,1,0,0,0,28275.666666666668,2.0,1286.0
14914,120000.0,0,1,42,0,0,0,0,1,0,607.1666666666666,-1.0,524.0
22801,20000.0,1,2,27,0,1,0,0,0,0,16626.833333333332,1.1666666666666667,1350.0
16984,210000.0,1,1,31,0,0,0,0,1,0,1417.3333333333333,-0.5,1126.0
28924,80000.0,0,1,24,0,0,1,0,0,0,1458.5,-0.5,1131.0
2409,50000.0,0,1,29,0,1,0,0,0,0,32438.166666666668,0.0,1802.5
16740,220000.0,0,2,29,0,1,0,0,0,0,11808.0,-2.0,12326.166666666666
22490,290000.0,0,2,29,0,1,0,0,0,0,105377.5,0.0,4254.333333333333
18119,50000.0,0,2,24,0,1,0,0,0,0,39577.666666666664,0.0,1306.8333333333333
29346,210000.0,1,2,33,0,1,0,0,0,0,316.0,-1.0,316.0
21275,200000.0,0,2,29,0,1,0,0,0,0,15175.833333333334,-0.6666666666666666,8586.333333333334
6825,180000.0,0,2,28,1,0,0,0,1,0,188704.33333333334,5.5,1000.0
17865,50000.0,0,1,33,0,0,0,0,1,0,25034.333333333332,-0.16666666666666666,5861.333333333333
7524,280000.0,1,1,30,0,1,0,0,0,0,159670.16666666666,0.0,17704.666666666668
18319,170000.0,0,1,38,0,1,0,0,0,0,43237.666666666664,0.0,8183.666666666667
13845,310000.0,1,2,29,0,0,0,0,1,0,10359.5,1.0,6984.5
23420,200000.0,0,1,31,1,0,0,0,1,0,5000.0,2.1666666666666665,0.0
24389,300000.0,0,2,35,0,1,0,0,0,0,264421.1666666667,0.0,9487.0
3427,260000.0,0,1,31,0,0,0,0,1,0,1458.6666666666667,-1.0,1124.6666666666667
3380,80000.0,1,1,32,0,0,0,0,1,0,70670.5,0.0,2275.6666666666665
2463,250000.0,0,1,45,0,1,0,0,0,0,103308.66666666667,0.0,2879.0
9063,60000.0,0,1,38,0,0,0,0,1,0,5189.166666666667,-0.8333333333333334,3639.1666666666665
7760,20000.0,0,1,25,1,0,0,0,1,0,5777.5,-1.0,8101.0
16050,250000.0,1,1,40,0,1,0,0,0,0,396.0,-1.0,348.1666666666667
13777,200000.0,0,2,31,0,0,1,0,0,0,123098.66666666667,0.0,60064.833333333336
5143,320000.0,0,1,37,0,1,0,0,0,0,5266.666666666667,-2.0,3466.5
27620,200000.0,0,1,32,0,1,0,0,0,0,2451.1666666666665,-2.0,909.1666666666666
7601,120000.0,1,2,28,0,0,0,0,1,0,11765.0,0.0,2833.3333333333335
22225,90000.0,0,1,36,1,0,0,0,1,0,730.8333333333334,-1.0,616.6666666666666
17980,80000.0,0,1,49,0,0,0,0,1,0,35819.5,1.8333333333333333,1583.3333333333333
11578,120000.0,1,1,60,1,0,0,0,1,0,29014.666666666668,2.0,1341.6666666666667
15163,20000.0,0,2,30,1,0,0,0,1,0,18106.5,0.3333333333333333,1063.6666666666667
13004,100000.0,0,1,42,1,1,0,0,0,0,70747.66666666667,0.6666666666666666,3059.0
9794,20000.0,0,2,46,0,0,1,0,0,0,18208.0,0.5,633.3333333333334
4036,20000.0,1,2,31,0,1,0,0,0,0,25.0,-1.1666666666666667,25.0
3118,30000.0,0,2,50,1,0,1,0,0,0,110.83333333333333,-1.6666666666666667,0.0
25651,50000.0,1,1,51,0,0,0,0,1,0,29687.666666666668,0.0,965.6666666666666
16422,180000.0,0,2,35,0,0,0,0,1,0,3365.5,-2.0,2915.5
26366,360000.0,1,1,29,0,0,0,0,1,0,48685.0,-0.16666666666666666,20253.5
747,200000.0,0,2,32,0,1,0,0,0,0,12276.666666666666,-2.0,12950.333333333334
9998,160000.0,1,2,34,0,1,0,0,0,0,85390.33333333333,0.0,3477.0
21221,120000.0,1,1,43,1,1,0,0,0,0,0.0,-1.5,0.0
2996,50000.0,0,1,27,0,0,0,0,1,0,30970.5,0.0,1560.6666666666667
28090,100000.0,0,2,26,1,0,0,0,1,0,7560.833333333333,-0.16666666666666666,2438.5
6661,300000.0,1,2,27,0,1,0,0,0,0,2972.3333333333335,-0.8333333333333334,3527.3333333333335
5191,180000.0,0,2,27,0,1,0,0,0,0,2571.3333333333335,-0.6666666666666666,3084.1666666666665
3675,230000.0,1,2,30,0,0,0,0,1,0,129410.83333333333,-0.3333333333333333,38299.166666666664
5806,330000.0,1,1,52,0,0,0,0,1,0,177445.33333333334,0.0,6566.0
25340,210000.0,0,2,39,0,1,0,0,0,0,2511.6666666666665,-0.8333333333333334,2012.0
26484,300000.0,1,2,26,0,1,0,0,0,0,0.0,-2.0,0.0
2560,50000.0,0,1,34,0,1,0,0,0,0,8566.666666666666,-2.0,0.0
26122,500000.0,1,2,39,0,1,0,0,0,0,288570.1666666667,0.0,14303.666666666666
11997,70000.0,0,2,27,0,1,0,0,0,0,64171.333333333336,1.8333333333333333,2333.3333333333335
25326,450000.0,0,1,49,0,1,0,0,0,0,6056.333333333333,-0.5,4111.0
11711,50000.0,1,2,43,0,0,1,0,0,0,30375.166666666668,-0.16666666666666666,8913.0
20907,20000.0,0,2,43,1,0,0,0,1,0,7489.0,0.16666666666666666,579.6666666666666
21813,90000.0,1,2,26,0,0,0,0,1,0,95666.16666666667,0.8333333333333334,17966.666666666668
10819,280000.0,1,1,35,0,0,0,0,1,0,115334.16666666667,0.0,3616.6666666666665
25646,290000.0,0,2,25,0,0,0,0,1,0,42223.166666666664,0.0,1366.6666666666667
181,100000.0,1,2,26,0,1,0,0,0,0,13868.5,0.0,3878.3333333333335
27176,80000.0,1,1,34,0,0,0,0,1,0,66792.5,0.8333333333333334,2816.6666666666665
25372,60000.0,0,2,26,0,0,0,0,1,0,56494.5,1.1666666666666667,2200.0
20636,30000.0,1,2,35,0,0,0,0,1,0,26178.666666666668,1.5,1000.0
10321,90000.0,0,1,40,1,0,0,0,1,0,6407.833333333333,1.6666666666666667,800.0
16319,230000.0,0,1,44,0,0,1,0,0,0,2668.6666666666665,-1.0,2932.5
24652,500000.0,1,1,46,0,1,0,0,0,0,10727.5,-1.3333333333333333,9381.0
6451,170000.0,1,2,27,0,0,0,0,1,0,325.0,-0.5,0.0
7315,500000.0,0,1,44,0,1,0,0,0,0,209812.66666666666,0.0,7297.333333333333
7409,310000.0,0,2,25,0,1,0,0,0,0,147301.83333333334,0.0,4666.666666666667
25523,330000.0,1,2,33,0,1,0,0,0,0,142587.66666666666,0.0,4436.5
26794,320000.0,1,1,35,0,0,0,0,1,0,10719.333333333334,0.0,966.0
5745,200000.0,0,2,27,0,1,0,0,0,0,3039.3333333333335,-0.5,2154.5
29149,270000.0,1,1,42,0,1,0,0,0,0,9283.0,-1.0,8838.833333333334
29585,140000.0,0,1,56,0,0,0,0,1,0,67243.33333333333,-0.3333333333333333,6383.166666666667
12677,360000.0,0,1,52,0,0,0,0,1,0,3193.0,-1.6666666666666667,2795.5
26912,160000.0,0,2,30,0,0,0,0,1,0,127597.83333333333,0.0,5112.333333333333
11986,50000.0,1,2,22,0,0,0,0,1,0,25009.333333333332,-0.16666666666666666,4282.666666666667
11586,100000.0,1,1,54,1,0,1,0,0,0,59333.5,1.5,6666.666666666667
24222,50000.0,0,1,37,0,0,0,0,1,0,33841.166666666664,0.3333333333333333,2382.3333333333335
15898,80000.0,0,1,37,0,0,1,0,0,0,46576.666666666664,0.0,4009.5
20040,30000.0,0,2,24,0,0,0,0,1,0,26921.666666666668,0.0,1752.6666666666667
24640,30000.0,0,1,48,0,0,1,0,0,0,0.0,-1.1666666666666667,33.333333333333336
22397,50000.0,0,1,22,0,0,0,0,1,0,29324.0,0.0,6536.666666666667
24520,500000.0,1,1,39,0,0,0,0,1,0,7388.5,-2.0,7211.833333333333
24483,80000.0,0,1,23,1,0,1,0,0,0,26205.0,2.0,1629.5
19721,80000.0,0,2,26,0,1,0,0,0,0,17337.166666666668,0.0,829.6666666666666
16566,140000.0,0,2,35,0,0,0,0,1,0,128360.83333333333,0.5,3968.5
3131,320000.0,1,2,29,0,1,0,0,0,0,24447.0,-2.0,32198.166666666668
14786,20000.0,1,2,35,1,0,0,0,1,0,19765.333333333332,0.0,1320.6666666666667
7432,160000.0,1,1,39,1,0,0,0,1,0,17053.666666666668,0.3333333333333333,1074.6666666666667
3235,210000.0,0,1,38,0,1,0,0,0,0,18266.166666666668,-0.3333333333333333,12992.166666666666
23896,140000.0,0,2,29,0,1,0,0,0,0,1976.5,-0.6666666666666666,3029.1666666666665
23422,200000.0,1,2,31,0,0,1,0,0,0,2460.0,-0.5,408.6666666666667
28145,210000.0,0,2,30,0,0,1,0,0,0,2021.1666666666667,-1.0,1916.1666666666667
11358,100000.0,1,2,30,0,0,0,0,1,0,640.0,-2.0,538.5
24675,500000.0,1,2,35,0,1,0,0,0,0,1948.8333333333333,-0.6666666666666666,4275.666666666667
1814,420000.0,1,2,31,0,0,0,0,1,0,336006.0,0.0,13300.333333333334
10964,30000.0,1,1,52,0,0,1,0,0,0,19905.833333333332,0.0,883.1666666666666
7203,50000.0,0,1,26,0,0,0,0,1,0,50358.833333333336,0.0,2100.0
15110,160000.0,1,2,27,0,1,0,0,0,0,8682.333333333334,-1.0,7604.833333333333
26360,380000.0,1,1,38,0,0,0,0,1,0,89450.33333333333,0.0,3939.8333333333335
10039,680000.0,0,2,30,1,1,0,0,0,0,41631.0,-0.5,35541.0
14247,50000.0,0,1,48,1,0,1,0,0,0,42820.666666666664,-0.3333333333333333,1058.5
22913,280000.0,0,2,46,0,0,0,0,1,0,80554.66666666667,0.6666666666666666,22666.666666666668
16634,80000.0,0,2,26,0,0,0,0,1,0,49411.666666666664,0.0,4166.666666666667
12542,30000.0,0,1,47,1,0,1,0,0,0,27518.666666666668,1.0,1400.0
22812,180000.0,0,1,38,1,0,0,0,1,0,5081.666666666667,0.3333333333333333,1490.1666666666667
24072,360000.0,0,1,47,0,0,0,0,1,0,22297.166666666668,-0.6666666666666666,13298.333333333334
18578,270000.0,0,1,25,0,0,0,0,1,0,156817.83333333334,0.0,44582.333333333336
21354,50000.0,1,2,25,0,0,0,0,1,0,49167.833333333336,0.0,2204.5
15375,200000.0,0,1,37,0,0,0,0,1,0,1791.0,-2.0,1311.5
20685,140000.0,0,2,24,0,0,0,0,1,0,37326.166666666664,0.0,2871.5
801,50000.0,1,1,48,1,0,0,0,1,0,45501.333333333336,2.0,1750.0
24103,220000.0,0,1,41,0,0,0,0,1,0,2832.3333333333335,-0.6666666666666666,1875.6666666666667
4305,260000.0,0,1,60,0,1,0,0,0,0,3506.3333333333335,-0.8333333333333334,4078.1666666666665
17228,150000.0,1,2,25,0,1,0,0,0,0,45657.5,0.0,13014.333333333334
20015,420000.0,0,2,27,0,1,0,0,0,0,209694.5,0.0,7771.333333333333
26502,240000.0,0,2,28,0,1,0,0,0,0,185167.5,0.0,6683.333333333333
23669,50000.0,1,2,34,0,0,0,0,1,0,28686.5,-0.16666666666666666,4070.6666666666665
1372,310000.0,1,2,32,0,1,0,0,0,0,18250.833333333332,-0.16666666666666666,11629.833333333334
9032,180000.0,0,1,35,0,0,0,0,1,0,5825.166666666667,-0.3333333333333333,2215.5
16431,200000.0,0,1,56,0,1,0,0,0,0,18546.833333333332,0.0,1666.6666666666667
22818,50000.0,1,1,52,0,0,1,0,0,0,31072.5,-0.3333333333333333,16932.166666666668
11747,20000.0,1,2,27,0,0,0,0,1,0,12805.333333333334,-0.3333333333333333,840.6666666666666
10330,90000.0,0,1,32,0,0,0,0,1,0,6865.666666666667,-0.6666666666666666,6261.333333333333
4048,90000.0,0,2,24,0,0,0,0,1,0,16557.5,0.3333333333333333,1659.1666666666667
3065,300000.0,1,1,37,0,0,1,0,0,0,3332.8333333333335,-1.0,2707.3333333333335
8851,210000.0,0,1,30,0,0,0,0,1,0,126807.5,0.0,5317.166666666667
21848,180000.0,1,2,30,0,0,0,0,1,0,141059.33333333334,0.0,6061.666666666667
13051,170000.0,0,2,32,1,1,0,0,0,0,166.66666666666666,-1.1666666666666667,250.0
5224,90000.0,1,2,27,0,0,0,0,1,0,44960.5,1.3333333333333333,7191.666666666667
24403,10000.0,0,2,24,0,1,0,0,0,0,7287.166666666667,0.3333333333333333,1142.1666666666667
12998,50000.0,0,2,26,1,1,0,0,0,0,8738.5,1.3333333333333333,1150.0
28495,230000.0,0,1,43,0,0,1,0,0,0,971.8333333333334,-2.0,858.0
28581,80000.0,0,1,50,1,0,0,0,1,0,79886.33333333333,0.16666666666666666,17621.5
16196,50000.0,1,2,30,0,0,0,0,1,0,53464.5,0.5,11311.833333333334
27523,130000.0,0,1,34,0,0,0,0,1,0,6111.5,-0.3333333333333333,2181.6666666666665
16538,20000.0,1,2,22,0,0,0,0,1,0,16512.666666666668,1.8333333333333333,1016.6666666666666
951,210000.0,1,1,42,0,1,0,0,0,0,3518.1666666666665,-1.0,3362.6666666666665
10518,20000.0,1,2,28,1,0,1,0,0,0,5684.0,0.8333333333333334,1500.0
17527,20000.0,1,1,32,1,0,0,0,1,0,12365.166666666666,0.6666666666666666,1478.3333333333333
19754,50000.0,1,2,23,0,0,0,0,1,0,1155.1666666666667,-0.8333333333333334,980.3333333333334
6916,330000.0,0,1,36,0,1,0,0,0,0,713.3333333333334,-1.0,1346.6666666666667
24882,110000.0,0,2,23,0,0,0,0,1,0,94753.5,0.0,4002.6666666666665
10061,210000.0,0,1,38,0,1,0,0,0,0,-81.0,-2.0,0.0
7746,150000.0,0,2,27,0,1,0,0,0,0,6784.166666666667,-0.6666666666666666,8725.0
16413,50000.0,0,2,34,0,0,0,0,1,0,10871.166666666666,-1.0,4741.666666666667
26431,220000.0,0,1,45,0,0,1,0,0,0,6628.166666666667,-0.16666666666666666,3792.6666666666665
69,180000.0,0,2,24,0,0,1,0,0,0,6257.5,-0.8333333333333334,6257.5
22528,500000.0,0,2,44,0,1,0,0,0,0,10957.833333333334,-2.0,5959.5
12778,140000.0,1,2,61,0,0,0,0,1,0,104993.16666666667,0.0,4516.666666666667
20486,400000.0,1,1,40,1,0,0,0,1,0,386530.1666666667,4.5,7500.666666666667
19378,150000.0,1,2,36,0,0,0,0,1,0,149175.66666666666,0.0,5468.833333333333
28362,300000.0,0,2,39,0,0,0,0,1,0,1682.1666666666667,-1.3333333333333333,614.0
28380,210000.0,0,2,26,0,1,0,0,0,0,141757.33333333334,0.0,7083.833333333333
18733,320000.0,0,2,27,0,0,0,0,1,0,210569.33333333334,0.0,38217.833333333336
18728,210000.0,0,2,31,0,1,0,0,0,0,15550.833333333334,-0.16666666666666666,6729.833333333333
29993,30000.0,0,1,41,0,0,1,0,0,0,0.0,-2.0,0.0
28680,50000.0,0,1,38,0,0,0,0,1,0,0.0,-2.0,0.0
22205,50000.0,1,2,26,0,1,0,0,0,0,0.0,-2.0,0.0
13006,120000.0,0,1,44,0,0,0,0,1,0,18616.166666666668,0.0,1213.3333333333333
17542,30000.0,0,2,23,1,1,0,0,0,0,27741.666666666668,0.3333333333333333,1833.3333333333333
14397,120000.0,0,1,46,0,1,0,0,0,0,30787.333333333332,0.0,1343.3333333333333
15965,250000.0,0,1,36,0,1,0,0,0,0,3768.1666666666665,-2.0,4878.0
26207,200000.0,1,2,34,0,0,0,0,1,0,186849.0,0.3333333333333333,9000.0
22038,70000.0,0,2,24,0,1,0,0,0,0,20437.833333333332,-0.16666666666666666,2611.3333333333335
28198,180000.0,0,1,30,0,0,0,0,1,0,1160.6666666666667,0.0,209.66666666666666
9871,90000.0,0,2,25,1,0,0,0,1,0,425.0,-0.16666666666666666,495.0
8964,70000.0,0,2,31,1,1,0,0,0,0,2400.0,5.333333333333333,0.0
29687,310000.0,0,1,38,0,0,0,0,1,0,276011.5,0.0,10000.0
26523,320000.0,0,1,35,0,1,0,0,0,0,43676.833333333336,-0.5,43308.0
4883,180000.0,0,2,28,0,1,0,0,0,0,238.33333333333334,-2.0,238.33333333333334
3412,150000.0,0,2,25,0,1,0,0,0,0,108610.33333333333,-0.16666666666666666,13723.5
10094,230000.0,0,1,55,0,0,0,0,1,0,8893.666666666666,0.0,4515.0
9218,470000.0,1,2,35,0,1,0,0,0,0,201557.16666666666,0.0,26212.666666666668
5482,460000.0,0,1,33,0,0,0,0,1,0,59629.833333333336,0.0,1577.3333333333333
26107,360000.0,1,2,31,0,1,0,0,0,0,15711.333333333334,-1.0,20358.0
14622,300000.0,1,2,27,0,0,0,0,1,0,35157.166666666664,-0.8333333333333334,21699.166666666668
20776,150000.0,0,1,41,0,0,1,0,0,0,14201.5,-0.3333333333333333,666.6666666666666
4669,200000.0,0,2,26,0,1,0,0,0,0,154796.5,0.0,17516.666666666668
26086,70000.0,0,2,25,1,0,0,0,1,0,69194.0,2.0,2401.3333333333335
28160,290000.0,1,2,36,0,1,0,0,0,0,50397.0,-0.5,29977.0
4071,70000.0,1,2,32,1,0,1,0,0,0,52688.166666666664,0.0,2030.3333333333333
11798,80000.0,0,2,39,0,0,1,0,0,0,4269.0,-1.0,4522.833333333333
8855,220000.0,0,2,28,0,1,0,0,0,0,29535.333333333332,0.0,12508.333333333334
8564,450000.0,0,2,36,0,1,0,0,0,0,3434.1666666666665,-1.0,7541.166666666667
4308,150000.0,1,1,33,0,0,0,0,1,0,81273.33333333333,1.3333333333333333,3200.0
21408,50000.0,1,2,26,0,0,0,0,1,0,28968.666666666668,0.0,1220.6666666666667
23090,80000.0,1,2,34,0,0,0,0,1,0,61139.333333333336,0.0,2743.0
634,330000.0,0,1,31,0,1,0,0,0,0,182036.83333333334,0.0,17340.333333333332
13488,100000.0,0,1,38,0,0,0,0,1,0,48007.0,0.5,8293.333333333334
20677,50000.0,1,2,27,0,0,1,0,0,0,36130.333333333336,0.0,1352.0
5966,420000.0,1,2,30,0,0,0,0,1,0,86417.5,0.0,3374.1666666666665
28311,180000.0,0,2,30,0,0,1,0,0,0,126701.83333333333,0.0,4532.0
18545,30000.0,1,1,47,1,1,0,0,0,0,2400.0,6.0,0.0
7322,100000.0,0,1,51,1,1,0,0,0,0,205.0,0.0,155.0
15773,130000.0,0,2,35,0,0,1,0,0,0,7508.0,0.0,1500.0
15822,80000.0,1,1,40,0,0,0,0,1,0,8624.666666666666,-0.5,5159.5
15576,500000.0,1,2,27,0,1,0,0,0,0,354589.0,0.0,90614.83333333333
7947,120000.0,1,2,29,0,1,0,0,0,0,34214.666666666664,0.0,3756.0
27679,170000.0,0,2,25,0,1,0,0,0,0,5272.333333333333,-1.0,212.5
22659,50000.0,1,1,47,0,1,0,0,0,0,18788.0,0.0,2666.6666666666665
10246,210000.0,0,1,56,0,0,0,0,1,0,10732.666666666666,-1.0,7129.5
3982,50000.0,1,2,26,0,0,0,0,1,0,38222.0,0.3333333333333333,1652.5
9480,80000.0,1,2,36,0,1,0,0,0,0,66362.16666666667,0.0,2503.6666666666665
4162,80000.0,0,2,31,0,1,0,0,0,0,7353.333333333333,-0.5,7187.833333333333
9846,30000.0,0,2,24,1,0,0,0,1,0,24170.166666666668,0.0,2302.0
29367,370000.0,1,1,45,0,1,0,0,0,0,137345.33333333334,0.0,7666.666666666667
6922,10000.0,1,2,26,1,0,0,0,1,0,2400.0,5.333333333333333,0.0
28176,60000.0,0,1,26,0,0,0,0,1,0,27488.333333333332,0.0,1203.6666666666667
9677,180000.0,0,1,41,0,0,0,0,0,1,18991.0,-1.0,17042.333333333332
1005,360000.0,0,2,26,0,1,0,0,0,0,15524.0,-1.0,17155.166666666668
25804,400000.0,1,2,32,0,1,0,0,0,0,18690.333333333332,0.3333333333333333,3022.3333333333335
19925,50000.0,0,2,23,0,0,0,0,1,0,42922.166666666664,0.6666666666666666,2583.3333333333335
29959,240000.0,1,2,33,0,1,0,0,0,0,6883.333333333333,-1.3333333333333333,7028.0
7422,50000.0,1,2,40,1,0,0,0,1,0,12917.666666666666,0.6666666666666666,1500.0
6455,10000.0,0,2,31,0,1,0,0,0,0,0.0,-1.5,0.0
14242,210000.0,0,1,41,1,0,0,0,1,0,1609.5,-1.0,1164.6666666666667
29368,130000.0,1,1,39,0,0,0,0,1,0,6764.833333333333,-0.6666666666666666,416.6666666666667
24907,50000.0,1,1,41,0,0,1,0,0,0,27889.5,1.1666666666666667,1283.3333333333333
7082,450000.0,1,1,66,0,0,0,0,1,0,-6493.333333333333,-2.0,2577.8333333333335
28509,140000.0,1,1,34,1,0,0,0,1,0,475.3333333333333,-1.0,547.0
260,20000.0,1,1,37,0,0,0,0,1,0,11306.166666666666,0.3333333333333333,989.1666666666666
20805,340000.0,0,2,26,0,1,0,0,0,0,104029.33333333333,-0.3333333333333333,23681.5
10801,270000.0,0,2,32,0,1,0,0,0,0,56903.5,0.0,19551.5
11917,360000.0,0,2,23,0,0,0,0,1,0,10855.5,-1.3333333333333333,4994.333333333333
26281,300000.0,0,1,54,0,1,0,0,0,0,2636.8333333333335,-1.0,3403.8333333333335
27734,20000.0,0,1,27,0,0,0,0,1,0,1704.3333333333333,-1.0,297.6666666666667
18590,80000.0,0,3,30,0,0,0,0,1,0,11027.5,0.0,1457.0
9560,350000.0,0,1,31,0,0,0,0,1,0,58547.333333333336,0.0,1840.6666666666667
3577,90000.0,0,1,28,0,0,0,0,1,0,32314.5,0.0,1766.6666666666667
27969,30000.0,0,2,24,0,1,0,0,0,0,4887.166666666667,-1.0,4811.0
14122,100000.0,1,1,43,0,0,0,0,1,0,390.0,-1.0,390.0
10142,20000.0,1,2,23,0,0,0,0,1,0,11481.5,-0.5,5146.0
14494,270000.0,0,1,36,0,0,0,0,1,0,56583.333333333336,-2.0,64289.666666666664
20958,90000.0,0,1,39,0,0,0,0,1,0,44241.333333333336,0.0,2014.5
25176,150000.0,1,1,32,0,1,0,0,0,0,2777.0,-1.0,277.0
25354,180000.0,0,1,26,0,0,0,0,1,0,3608.8333333333335,0.0,769.8333333333334
11161,200000.0,1,1,42,0,1,0,0,0,0,1416.3333333333333,-0.8333333333333334,959.5
11341,20000.0,0,1,42,1,0,1,0,0,0,19176.0,1.0,1089.3333333333333
28284,50000.0,1,2,23,0,1,0,0,0,0,28625.166666666668,0.0,1225.8333333333333
25898,110000.0,1,2,28,1,0,0,0,1,0,108016.16666666667,1.3333333333333333,3516.6666666666665
